#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"candidate division MSBL1 archaeon SCGC-AAA385M11","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA385M11","SAMN03955407","PRJNA291812","GCA_001549355.1","Contig",0.215229,46.4,,"LHYM01",32,228,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/355/GCA_001549355.1_SCGC-AAA385M11",
"candidate division MSBL1 archaeon SCGC-AAA833K04","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA833K04","SAMN03941340","PRJNA291812","GCA_001549365.1","Contig",0.16284,45.9,,"LHYN01",25,196,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/365/GCA_001549365.1_SCGC-AAA833K04",
"candidate division MSBL1 archaeon SCGC-AAA833F18","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA833F18","SAMN03940243","PRJNA291812","GCA_001549395.1","Contig",0.269915,45,,"LHYO01",24,278,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/395/GCA_001549395.1_SCGC-AAA833F18",
"candidate division MSBL1 archaeon SCGC-AAA261G05","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA261G05","SAMN03951427","PRJNA291812","GCA_001549415.1","Contig",0.532132,45.6,,"LHYA01",68,601,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/415/GCA_001549415.1_SCGC-AAA261G05",
"candidate division MSBL1 archaeon SCGC-AAA382A13","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA382A13","SAMN03955388","PRJNA291812","GCA_001549435.1","Contig",0.408808,39.8,,"LHYD01",72,450,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/435/GCA_001549435.1_SCGC-AAA382A13",
"candidate division MSBL1 archaeon SCGC-AAA382C18","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA382C18","SAMN03955390","PRJNA291812","GCA_001549445.1","Contig",0.546193,41.2,,"LHYF01",74,551,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/445/GCA_001549445.1_SCGC-AAA382C18",
"candidate division MSBL1 archaeon SCGC-AAA382M17","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA382M17","SAMN03955393","PRJNA291812","GCA_001549475.1","Contig",0.37804,43.4,,"LHYI01",63,356,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/475/GCA_001549475.1_SCGC-AAA382M17",
"candidate division MSBL1 archaeon SCGC-AAA385D11","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA385D11","SAMN03955404","PRJNA291812","GCA_001549495.1","Contig",0.306358,45.6,,"LHYK01",35,299,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/495/GCA_001549495.1_SCGC-AAA385D11",
"candidate division MSBL1 archaeon SCGC-AAA385M02","Archaea;Euryarchaeota;unclassified Euryarchaeota","SCGC-AAA385M02","SAMN03955405","PRJNA291812","GCA_001549515.1","Contig",0.137797,35.1,,"LHYL01",16,156,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/515/GCA_001549515.1_SCGC-AAA385M02",
"Candidatus Thorarchaeota archaeon SMTZ1-45","Archaea;Asgard group;Candidatus Thorarchaeota","SMTZ1-45","SAMN03998759","PRJNA270657","GCA_001563335.1","Contig",3.54418,42.2,,"LRSL01",119,3208,"2016-02-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/563/335/GCA_001563335.1_ASM156333v1",
"Candidatus Thorarchaeota archaeon SMTZ1-83","Archaea;Asgard group;Candidatus Thorarchaeota","SMTZ1-83","SAMN03998758","PRJNA270657","GCA_001563325.1","Contig",3.26399,49.3,,"LRSK01",266,3029,"2016-02-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/563/325/GCA_001563325.1_ASM156332v1",
"Candidatus Thorarchaeota archaeon SMTZ-45","Archaea;Asgard group;Candidatus Thorarchaeota","SMTZ-45","SAMN03998760","PRJNA270657","GCA_001563465.1","Contig",2.35719,43.2,,"LRSM01",206,2257,"2016-02-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/563/465/GCA_001563465.1_ASM156346v1",
"Euryarchaeota archaeon SM23-78","Archaea;Euryarchaeota;unclassified Euryarchaeota","SM23-78","SAMN04495915","PRJNA270657","GCA_001595785.1","Contig",1.48083,36.7,,"LSSJ01",47,1509,"2016-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/595/785/GCA_001595785.1_ASM159578v1",
"Euryarchaeota archaeon SG8-5","Archaea;Euryarchaeota;unclassified Euryarchaeota","SG8-5","SAMN04495912","PRJNA270657","GCA_001595885.1","Scaffold",1.24723,55.5,,"LSSH01",111,1022,"2016-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/595/885/GCA_001595885.1_ASM159588v1",
"Candidatus Altiarchaeales archaeon WOR_SM1_86-2","Archaea;DPANN group;Candidatus Altiarchaeota","WOR_SM1_86-2","SAMN04980912","PRJNA270657","GCA_001723855.1","Contig",2.08797,40.8,,"MCBC01",170,2066,"2016-09-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/723/855/GCA_001723855.1_ASM172385v1",
"Candidatus Altiarchaeales archaeon WOR_SM1_SCG","Archaea;DPANN group;Candidatus Altiarchaeota","WOR_SM1_SCG","SAMN04979179","PRJNA321288","GCA_001723845.1","Scaffold",2.54974,37.1,,"MCBE01",300,2176,"2016-09-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/723/845/GCA_001723845.1_ASM172384v1",
"Candidatus Altiarchaeales archaeon WOR_SM1_79","Archaea;DPANN group;Candidatus Altiarchaeota","WOR_SM1_79","SAMN04979201","PRJNA270657","GCA_001723835.1","Scaffold",3.18802,39.8,,"MCBD01",332,2705,"2016-09-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/723/835/GCA_001723835.1_ASM172383v1",
"Candidatus Altiarchaeales archaeon IMC4","Archaea;DPANN group;Candidatus Altiarchaeota","IMC4_SM1","SAMN05386354","PRJEB6121","GCA_001742785.1","Scaffold",1.39091,47.9,,"MCBF01",1,1328,"2016-09-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/742/785/GCA_001742785.1_ASM174278v1",
"Candidatus Micrarchaeota archaeon RBG_16_49_10","Archaea;DPANN group;Candidatus Micrarchaeota","","SAMN04316252","PRJNA288027","GCA_001784635.1","Scaffold",0.916337,47.3,,"MFRS01",26,992,"2016-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/784/635/GCA_001784635.1_ASM178463v1",
"Candidatus Pacearchaeota archaeon RBG_16_35_8","Archaea;DPANN group;Candidatus Pacearchaeota","","SAMN04316251","PRJNA288027","GCA_001786425.1","Scaffold",0.453623,34.1,,"MFWO01",36,415,"2016-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/786/425/GCA_001786425.1_ASM178642v1",
"Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9","Archaea;DPANN group;Candidatus Pacearchaeota","","SAMN04316271","PRJNA288027","GCA_001786415.1","Scaffold",0.599775,33.2,,"MFWP01",15,645,"2016-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/786/415/GCA_001786415.1_ASM178641v1",
"Candidatus Pacearchaeota archaeon RBG_13_36_9","Archaea;DPANN group;Candidatus Pacearchaeota","","SAMN04316262","PRJNA288027","GCA_001786395.1","Scaffold",1.59169,35.1,,"MFWN01",95,1596,"2016-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/786/395/GCA_001786395.1_ASM178639v1",
"Candidatus Micrarchaeota archaeon RBG_16_36_9","Archaea;DPANN group;Candidatus Micrarchaeota","","SAMN04316253","PRJNA288027","GCA_001786585.1","Scaffold",0.73023,35.4,,"MFRR01",20,791,"2016-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/786/585/GCA_001786585.1_ASM178658v1",
"Candidatus Pacearchaeota archaeon RBG_13_33_26","Archaea;DPANN group;Candidatus Pacearchaeota","","SAMN04316263","PRJNA288027","GCA_001787285.1","Scaffold",0.579469,33.4,,"MFWM01",11,677,"2016-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/787/285/GCA_001787285.1_ASM178728v1",
"Candidatus Woesearchaeota archaeon RBG_13_36_6","Archaea;DPANN group;Candidatus Woesearchaeota","","SAMN04316261","PRJNA288027","GCA_001791825.1","Scaffold",0.689463,34.2,,"MGFI01",63,528,"2016-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/791/825/GCA_001791825.1_ASM179182v1",
"Euryarchaeota archaeon RBG_13_31_8","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316266","PRJNA288027","GCA_001800665.1","Scaffold",1.56252,29.3,,"MGVV01",146,954,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/665/GCA_001800665.1_ASM180066v1",
"Euryarchaeota archaeon RBG_13_57_23","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316265","PRJNA288027","GCA_001800675.1","Scaffold",1.52081,56.9,,"MGVW01",66,1364,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/675/GCA_001800675.1_ASM180067v1",
"Euryarchaeota archaeon RBG_13_61_15","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316264","PRJNA288027","GCA_001800715.1","Scaffold",1.16481,56.7,,"MGVX01",129,731,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/715/GCA_001800715.1_ASM180071v1",
"Euryarchaeota archaeon RBG_16_62_10","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316256","PRJNA288027","GCA_001800735.1","Scaffold",1.49491,60.5,,"MGVY01",116,979,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/735/GCA_001800735.1_ASM180073v1",
"Euryarchaeota archaeon RBG_16_68_12","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316254","PRJNA288027","GCA_001800755.1","Scaffold",1.76262,67.4,,"MGWA01",131,1414,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/755/GCA_001800755.1_ASM180075v1",
"Euryarchaeota archaeon RBG_16_67_27","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316255","PRJNA288027","GCA_001800745.1","Scaffold",1.54672,67.8,,"MGVZ01",79,1432,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/745/GCA_001800745.1_ASM180074v1",
"Euryarchaeota archaeon RBG_16_68_13","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316257","PRJNA288027","GCA_001800795.1","Scaffold",1.58882,66.3,,"MGWB01",51,1354,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/795/GCA_001800795.1_ASM180079v1",
"Euryarchaeota archaeon RBG_19FT_COMBO_56_21","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316249","PRJNA288027","GCA_001800815.1","Scaffold",1.86877,56.3,,"MGWC01",65,1672,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/815/GCA_001800815.1_ASM180081v1",
"Euryarchaeota archaeon RBG_19FT_COMBO_69_17","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04316248","PRJNA288027","GCA_001800825.1","Scaffold",2.21069,68.7,,"MGWD01",66,1986,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/800/825/GCA_001800825.1_ASM180082v1",
"Thaumarchaeota archaeon RBG_16_49_8","Archaea;TACK group;Thaumarchaeota","","SAMN04316250","PRJNA288027","GCA_001830115.1","Scaffold",1.38893,47,,"MIDG01",124,986,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/830/115/GCA_001830115.1_ASM183011v1",
"Candidatus Woesearchaeota archaeon CG1_02_57_44","Archaea;DPANN group;Candidatus Woesearchaeota","CG1_02_57_44","SAMN04328224","PRJNA297582","GCA_001871415.1","Scaffold",1.53466,57.1,,"MNWW01",77,1378,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/871/415/GCA_001871415.1_ASM187141v1",
"Candidatus Micrarchaeota archaeon CG1_02_47_40","Archaea;DPANN group;Candidatus Micrarchaeota","CG1_02_47_40","SAMN04328173","PRJNA297582","GCA_001871475.1","Scaffold",1.15462,47,,"MNVE01",16,1150,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/871/475/GCA_001871475.1_ASM187147v1",
"Candidatus Micrarchaeota archaeon CG1_02_51_15","Archaea;DPANN group;Candidatus Micrarchaeota","CG1_02_51_15","SAMN04328221","PRJNA297582","GCA_001871495.1","Scaffold",1.13294,50.6,,"MNVG01",56,1244,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/871/495/GCA_001871495.1_ASM187149v1",
"Candidatus Micrarchaeota archaeon CG1_02_49_24","Archaea;DPANN group;Candidatus Micrarchaeota","CG1_02_49_24","SAMN04328169","PRJNA297582","GCA_001871535.1","Scaffold",1.1786,49.2,,"MNVF01",116,1159,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/871/535/GCA_001871535.1_ASM187153v1",
"Candidatus Micrarchaeota archaeon CG1_02_55_22","Archaea;DPANN group;Candidatus Micrarchaeota","CG1_02_55_22","SAMN04328170","PRJNA297582","GCA_001871595.1","Scaffold",1.19285,54.7,,"MNVH01",73,1162,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/871/595/GCA_001871595.1_ASM187159v1",
"Candidatus Micrarchaeota archaeon CG1_02_55_41","Archaea;DPANN group;Candidatus Micrarchaeota","CG1_02_55_41","SAMN04328171","PRJNA297582","GCA_001871605.1","Scaffold",0.744456,54.6,,"MNVI01",50,768,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/871/605/GCA_001871605.1_ASM187160v1",
"Candidatus Micrarchaeota archaeon CG1_02_60_51","Archaea;DPANN group;Candidatus Micrarchaeota","CG1_02_60_51","SAMN04328172","PRJNA297582","GCA_001871655.1","Scaffold",0.833428,59.8,,"MNVJ01",59,849,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/871/655/GCA_001871655.1_ASM187165v1",
"Candidatus Pacearchaeota archaeon CG1_02_30_18","Archaea;DPANN group;Candidatus Pacearchaeota","CG1_02_30_18","SAMN04328217","PRJNA297582","GCA_001872125.1","Scaffold",0.555162,30,,"MNVV01",37,660,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/125/GCA_001872125.1_ASM187212v1",
"Candidatus Pacearchaeota archaeon CG1_02_31_27","Archaea;DPANN group;Candidatus Pacearchaeota","CG1_02_31_27","SAMN04328166","PRJNA297582","GCA_001872145.1","Scaffold",0.777415,31.3,,"MNVW01",48,779,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/145/GCA_001872145.1_ASM187214v1",
"Candidatus Pacearchaeota archaeon CG1_02_32_21","Archaea;DPANN group;Candidatus Pacearchaeota","CG1_02_32_21","SAMN04328218","PRJNA297582","GCA_001872185.1","Scaffold",0.676359,31.6,,"MNVX01",40,759,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/185/GCA_001872185.1_ASM187218v1",
"Candidatus Pacearchaeota archaeon CG1_02_35_32","Archaea;DPANN group;Candidatus Pacearchaeota","CG1_02_35_32","SAMN04328219","PRJNA297582","GCA_001872325.1","Scaffold",0.852308,35.1,,"MNVY01",24,1013,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/325/GCA_001872325.1_ASM187232v1",
"Candidatus Pacearchaeota archaeon CG1_02_39_14","Archaea;DPANN group;Candidatus Pacearchaeota","CG1_02_39_14","SAMN04328220","PRJNA297582","GCA_001872315.1","Scaffold",0.687729,39.2,,"MNVZ01",35,807,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/315/GCA_001872315.1_ASM187231v1",
"Candidatus Woesearchaeota archaeon CG1_02_33_12","Archaea;DPANN group;Candidatus Woesearchaeota","CG1_02_33_12","SAMN04328239","PRJNA297582","GCA_001872765.1","Scaffold",0.906308,33.3,,"MNWU01",117,929,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/765/GCA_001872765.1_ASM187276v1",
"Candidatus Pacearchaeota archaeon CG1_02_32_132","Archaea;DPANN group;Candidatus Pacearchaeota","CG1_02_32_132","SAMN04328240","PRJNA297582","GCA_001872795.1","Scaffold",0.772921,34.3,,"MNXG01",37,872,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/795/GCA_001872795.1_ASM187279v1",
"Candidatus Woesearchaeota archaeon CG1_02_47_18","Archaea;DPANN group;Candidatus Woesearchaeota","CG1_02_47_18","SAMN04328225","PRJNA297582","GCA_001872825.1","Scaffold",0.968541,47,,"MNWV01",92,855,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/825/GCA_001872825.1_ASM187282v1",
"archaeon CG2_30_31_98","Archaea;unclassified Archaea;unclassified Archaea (miscellaneous)","CG2_30_31_98","SAMN04328247","PRJNA297582","GCA_001872885.1","Scaffold",0.416944,31.2,,"MNXZ01",26,367,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/872/885/GCA_001872885.1_ASM187288v1",
"Candidatus Aenigmarchaeota archaeon CG1_02_38_14","Archaea;DPANN group;Candidatus Aenigmarchaeota","CG1_02_38_14","SAMN04328206","PRJNA297582","GCA_001873985.1","Scaffold",0.878809,37.5,,"MNUF01",72,1011,"2016-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/873/985/GCA_001873985.1_ASM187398v1",
"Candidatus Micrarchaeum sp. AZ1","Archaea;DPANN group;Candidatus Micrarchaeota","","SAMN02951672","PRJNA257436","GCA_001896515.1","Contig",0.980507,45.8,,"JPUK01",5,840,"2016-12-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/896/515/GCA_001896515.1_ASM189651v1",
"Thaumarchaeota archaeon 13_1_40CM_4_48_7","Archaea;TACK group;Thaumarchaeota","","SAMN04327878","PRJNA297196","GCA_001917965.1","Scaffold",1.17144,48.5,,"MNFA01",70,1249,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/917/965/GCA_001917965.1_ASM191796v1",
"Thaumarchaeota archaeon 13_1_40CM_4_38_7","Archaea;TACK group;Thaumarchaeota","","SAMN04327891","PRJNA297196","GCA_001917995.1","Scaffold",1.38058,38.2,,"MNFB01",76,1484,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/917/995/GCA_001917995.1_ASM191799v1",
"Thaumarchaeota archaeon 13_1_40CM_3_50_5","Archaea;TACK group;Thaumarchaeota","","SAMN04328015","PRJNA297196","GCA_001918455.1","Scaffold",1.44623,49.5,,"MNFY01",337,1467,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/918/455/GCA_001918455.1_ASM191845v1",
"Thaumarchaeota archaeon 13_1_40CM_3_38_6","Archaea;TACK group;Thaumarchaeota","","SAMN04327999","PRJNA297196","GCA_001918475.1","Scaffold",1.45103,37.9,,"MNFZ01",86,1560,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/918/475/GCA_001918475.1_ASM191847v1",
"Thaumarchaeota archaeon 13_1_40CM_2_39_7","Archaea;TACK group;Thaumarchaeota","","SAMN04327969","PRJNA297196","GCA_001918945.1","Scaffold",0.935896,38.5,,"MNGX01",202,962,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/918/945/GCA_001918945.1_ASM191894v1",
"Thaumarchaeota archaeon 13_1_40CM_2_39_13_2","Archaea;TACK group;Thaumarchaeota","","SAMN04327968","PRJNA297196","GCA_001918975.1","Scaffold",0.791146,39.1,,"MNGY01",124,805,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/918/975/GCA_001918975.1_ASM191897v1",
"Thaumarchaeota archaeon 13_1_40CM_2_39_13_1","Archaea;TACK group;Thaumarchaeota","","SAMN04327966","PRJNA297196","GCA_001918995.1","Contig",0.548217,39,,"MNGZ01",79,611,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/918/995/GCA_001918995.1_ASM191899v1",
"Thaumarchaeota archaeon 13_1_40CM_2_39_4","Archaea;TACK group;Thaumarchaeota","","SAMN04327967","PRJNA297196","GCA_001919295.1","Scaffold",0.825498,38.3,,"MNHP01",200,825,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/919/295/GCA_001919295.1_ASM191929v1",
"Euryarchaeota archaeon 13_1_20CM_4_64_14","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04327793","PRJNA297196","GCA_001919915.1","Scaffold",0.988769,63.8,,"MNIT01",76,964,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/919/915/GCA_001919915.1_ASM191991v1",
"Thaumarchaeota archaeon 13_1_20CM_2_39_20","Archaea;TACK group;Thaumarchaeota","","SAMN04327723","PRJNA297196","GCA_001920395.1","Scaffold",1.0555,39.1,,"MNJS01",61,1135,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/920/395/GCA_001920395.1_ASM192039v1",
"Thaumarchaeota archaeon 13_1_20CM_2_39_11","Archaea;TACK group;Thaumarchaeota","","SAMN04327680","PRJNA297196","GCA_001920405.1","Scaffold",0.420678,39.4,,"MNJT01",129,448,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/920/405/GCA_001920405.1_ASM192040v1",
"Thaumarchaeota archaeon 13_1_20CM_2_38_5","Archaea;TACK group;Thaumarchaeota","","SAMN04327681","PRJNA297196","GCA_001920445.1","Contig",0.368693,38,,"MNJU01",130,358,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/920/445/GCA_001920445.1_ASM192044v1",
"Euryarchaeota archaeon 13_1_20CM_2_64_92","Archaea;Euryarchaeota;unclassified Euryarchaeota","","SAMN04327679","PRJNA297196","GCA_001920565.1","Contig",0.258312,64.5,,"MNKA01",98,255,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/920/565/GCA_001920565.1_ASM192056v1",
"Thaumarchaeota archaeon 13_1_40CM_38_12","Archaea;TACK group;Thaumarchaeota","","SAMN04327832","PRJNA297196","GCA_001917505.1","Scaffold",1.20857,37.7,,"MNED01",71,1311,"2016-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/917/505/GCA_001917505.1_ASM191750v1",
"Candidatus Heimdallarchaeota archaeon LC_3","Archaea;Asgard group;Candidatus Heimdallarchaeota","LC_3","SAMN04924817","PRJNA319486","GCA_001940645.1","Contig",5.68404,29.7,,"MDVS01",157,5514,"2017-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/940/645/GCA_001940645.1_ASM194064v1",
"Candidatus Odinarchaeota archaeon LCB_4","Archaea;Asgard group;Candidatus Odinarchaeota","LCB_4","SAMN04924820","PRJNA319486","GCA_001940665.1","Contig",1.46071,38.1,,"MDVT01",9,1584,"2017-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/940/665/GCA_001940665.1_ASM194066v1",
"Candidatus Heimdallarchaeota archaeon LC_2","Archaea;Asgard group;Candidatus Heimdallarchaeota","LC_2","SAMN04924815","PRJNA319486","GCA_001940725.1","Contig",4.84359,32.6,,"MDVR01",177,4586,"2017-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/940/725/GCA_001940725.1_ASM194072v1",
"Candidatus Thorarchaeota archaeon AB_25","Archaea;Asgard group;Candidatus Thorarchaeota","AB_25","SAMN04924819","PRJNA319486","GCA_001940705.1","Contig",2.85565,44.6,,"MEHG01",264,2914,"2017-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/940/705/GCA_001940705.1_ASM194070v1",
"Candidatus Heimdallarchaeota archaeon AB_125","Archaea;Asgard group;Candidatus Heimdallarchaeota","AB_125","SAMN04924818","PRJNA319486","GCA_001940755.1","Contig",2.27869,33.4,,"MEHH01",225,2348,"2017-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/940/755/GCA_001940755.1_ASM194075v1",
"Candidatus Lokiarchaeota archaeon CR_4","Archaea;Asgard group;Candidatus Lokiarchaeota","CR_4","SAMN04958229","PRJNA288027","GCA_001940655.1","Scaffold",4.33417,44,,"MBAA01",239,4413,"2017-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/940/655/GCA_001940655.1_ASM194065v1",
"Candidatus Hydrothermarchaeota archaeon JdFR-16","Archaea;Candidatus Hydrothermarchaeota;Candidatus Hydrothermarchaeota archaeon JdFR-16","JdFR-16","SAMN06226333","PRJNA269163","GCA_002010065.1","Contig",1.35311,49.7,,"MTMD01",241,0,"2017-03-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/010/065/GCA_002010065.1_ASM201006v1",
"Candidatus Geothermarchaeota archaeon JdFR-13","Archaea;TACK group;Candidatus Geothermarchaeota","JdFR-13","SAMN06226330","PRJNA269163","GCA_002011075.1","Contig",1.67187,37.6,,"MTMA01",4,0,"2017-03-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/011/075/GCA_002011075.1_ASM201107v1",
